air__airline_Indigo,air__airline_Jet Airways,air__airline_Other,doj__date_of_journey_week,doj__date_of_journey_day_of_year,location__source,location__destination,dur__duration_rbf_25,dur__duration_cat,stops__total_stops,stops__is_direct_flight,price
0.0,0.0,0.0,0.0,0.0,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,6092
0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,13062
0.0,0.0,0.0,0.7647058823529412,0.7372881355932204,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,7878
0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,13377
1.0,0.0,0.0,0.3529411764705882,0.35593220338983056,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1,4823
1.0,0.0,0.0,0.17647058823529405,0.1694915254237288,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,3342
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,14151
0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,12767
0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,2575
0.0,0.0,0.0,0.4117647058823529,0.3813559322033898,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1,5228
0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,8614
0.0,1.0,0.0,0.823529411764706,0.7966101694915255,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1,5769
0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,10262
0.0,0.0,0.0,0.0,0.016949152542372947,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,12677
1.0,0.0,0.0,0.9411764705882352,0.923728813559322,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1,3943
1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1,6885
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0,13817
0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0,14571
1.0,0.0,0.0,0.2941176470588235,0.2627118644067796,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0,5699
0.0,0.0,0.0,0.2941176470588235,0.2796610169491526,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1,5176
0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,13941
1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,8025
0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,3.0,0,14195
0.0,0.0,1.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.3640720314498963,1.0,0.0,1,6216
0.0,1.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,10262
0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,8824
0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,12677
1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,14871
0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1,8016
0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0,4963
0.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,2.0,2.0,0,12854
0.0,1.0,0.0,0.5882352941176471,0.6101694915254237,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1,3502
0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,8669
0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1,4544
0.0,1.0,0.0,0.8823529411764705,0.8728813559322035,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,13292
0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,13843
0.0,1.0,0.0,0.823529411764706,0.8220338983050848,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,10844
0.0,0.0,0.0,0.2941176470588235,0.30508474576271194,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,5022
0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1,7229
1.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,6104
1.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,7258
0.0,0.0,0.0,0.2941176470588235,0.2627118644067796,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0,9920
1.0,0.0,0.0,0.6470588235294118,0.6610169491525424,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,6818
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0,11087
0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,2.6493404848361166,1.0,0.0,1,5674
0.0,0.0,0.0,0.6470588235294118,0.6610169491525424,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0,13243
0.0,0.0,1.0,0.5294117647058824,0.5338983050847457,-1.0667571493414434,-1.7865974210702191,-0.3640720314498963,0.0,0.0,1,3625
0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,2.6493404848361166,0.0,0.0,1,4441
1.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1,4823
0.0,1.0,0.0,0.6470588235294118,0.6610169491525424,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,5678
0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,7408
0.0,0.0,0.0,0.5882352941176471,0.6101694915254237,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0,10676
0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,8907
1.0,0.0,0.0,0.9999999999999999,0.9745762711864407,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,3858
0.0,0.0,1.0,0.5882352941176471,0.5847457627118644,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,2175
0.0,0.0,1.0,0.6470588235294118,0.6610169491525424,-1.0667571493414434,-1.7865974210702191,-0.3596716735551325,0.0,0.0,1,4632
0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,9646
1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,1.0,1.0,0,7280
0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,8879
0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,19907
0.0,1.0,0.0,0.47058823529411764,0.4576271186440678,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1,4544
1.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,6386
0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,11098
0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,14781
0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0,14687
0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,12121
0.0,1.0,0.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,1.0,1.0,0,26890
0.0,0.0,1.0,0.823529411764706,0.7966101694915255,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1,4282
0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,6245
1.0,0.0,0.0,0.823529411764706,0.847457627118644,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,3858
0.0,0.0,1.0,0.5882352941176471,0.5847457627118644,-1.0667571493414434,-1.7865974210702191,-0.36407204785969294,0.0,0.0,1,4878
0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,13376
1.0,0.0,0.0,0.8823529411764705,0.8728813559322035,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,2227
0.0,1.0,0.0,0.823529411764706,0.847457627118644,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,8355
0.0,0.0,0.0,0.7058823529411765,0.7118644067796611,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,7740
0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,12940
1.0,0.0,0.0,0.7647058823529412,0.7796610169491525,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,4804
0.0,0.0,1.0,0.8823529411764705,0.8728813559322035,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,2.0,0,5192
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,12898
0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,12402
0.0,0.0,0.0,0.5882352941176471,0.5847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,13039
0.0,0.0,0.0,0.823529411764706,0.7966101694915255,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,7354
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,14151
0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0,7832
1.0,0.0,0.0,0.823529411764706,0.8220338983050848,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,4804
0.0,0.0,1.0,0.5294117647058824,0.5169491525423728,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,5842
0.0,0.0,1.0,0.823529411764706,0.847457627118644,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,0.0,0.0,1,4423
0.0,1.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,11118
0.0,0.0,1.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0,10654
1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,6937
0.0,0.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,7530
0.0,0.0,1.0,0.4117647058823529,0.43220338983050854,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,5645
0.0,0.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,18211
1.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,6297
0.0,0.0,1.0,0.47058823529411764,0.48305084745762716,-1.0667571493414434,-1.7865974210702191,-0.3640720314498963,0.0,0.0,1,5613
0.0,0.0,1.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,2.9929684661495157,0.0,0.0,1,18558
1.0,0.0,0.0,0.17647058823529405,0.14406779661016955,0.0015126067329069301,-0.02469225372159061,-0.3596716735551325,0.0,0.0,1,4148
0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,10493
0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,11134
0.0,1.0,0.0,0.9411764705882352,0.923728813559322,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,4995
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,10844
0.0,1.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0,11087
0.0,1.0,0.0,0.7058823529411765,0.7118644067796611,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,13067
0.0,0.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,13381
0.0,0.0,0.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0,14594
0.0,1.0,0.0,0.5882352941176471,0.5593220338983051,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,14388
0.0,0.0,1.0,0.4117647058823529,0.3813559322033898,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,3841
0.0,1.0,0.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,9314
0.0,0.0,0.0,0.9411764705882352,0.9491525423728813,1.0103838653068524,1.0095684946591603,2.6493404848361166,0.0,0.0,1,5201
0.0,0.0,0.0,0.5294117647058824,0.5169491525423728,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,3100
0.0,1.0,0.0,0.823529411764706,0.8220338983050848,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,10262
0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,2.0,0,12568
0.0,0.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,7795
0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,12242
1.0,0.0,0.0,0.9411764705882352,0.9491525423728813,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,5224
0.0,1.0,0.0,0.5294117647058824,0.5169491525423728,-1.0667571493414434,-1.7865974210702191,2.6493404848361166,1.0,0.0,1,4030
1.0,0.0,0.0,0.9411764705882352,0.923728813559322,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,3597
0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,7682
0.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,9646
1.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,14871
0.0,0.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,14848
1.0,0.0,0.0,0.9999999999999999,1.0,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,5684
0.0,0.0,1.0,0.05882352941176472,0.06779661016949157,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,4384
0.0,0.0,1.0,0.23529411764705876,0.22033898305084743,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,3739
0.0,0.0,1.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,2.6493404848361166,0.0,0.0,1,10715
1.0,0.0,0.0,0.05882352941176472,0.06779661016949157,-1.0667571493414434,-0.9043871280941742,2.9929684661495157,0.0,0.0,1,7303
0.0,0.0,1.0,0.23529411764705876,0.22033898305084743,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,5281
0.0,0.0,1.0,0.11764705882352944,0.11864406779661019,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,0.0,0.0,1,4384
0.0,0.0,1.0,0.823529411764706,0.8220338983050848,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,2647
0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,15136
0.0,1.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,10262
0.0,0.0,1.0,0.4117647058823529,0.43220338983050854,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,1.0,0,6591
0.0,0.0,0.0,0.7058823529411765,0.6864406779661016,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,10197
0.0,0.0,1.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.3640720314498963,1.0,0.0,1,6741
0.0,0.0,0.0,0.0,0.0,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,2.0,0,31783
0.0,1.0,0.0,0.4117647058823529,0.3813559322033898,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1,5443
0.0,0.0,0.0,0.23529411764705876,0.22033898305084743,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,6953
0.0,1.0,0.0,0.17647058823529405,0.19491525423728817,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,14231
0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,9345
0.0,1.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,17234
0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,5678
0.0,1.0,0.0,0.2941176470588235,0.30508474576271194,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1,7229
0.0,0.0,0.0,0.05882352941176472,0.0423728813559322,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,13748
0.0,0.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,9526
0.0,1.0,0.0,0.05882352941176472,0.06779661016949157,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,17549
0.0,0.0,1.0,0.6470588235294118,0.6355932203389831,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,2.0,1.0,0,8610
1.0,0.0,0.0,0.823529411764706,0.847457627118644,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,6838
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0,9663
0.0,0.0,0.0,0.7647058823529412,0.7796610169491525,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,7933
0.0,1.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,5963
0.0,1.0,0.0,0.9999999999999999,0.9745762711864407,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,1.0,0,10262
1.0,0.0,0.0,0.23529411764705876,0.22033898305084743,0.0015126067329069301,-0.02469225372159061,-0.3596716735551325,0.0,0.0,1,4148
0.0,1.0,0.0,0.11764705882352944,0.09322033898305082,-1.0667571493414434,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0,11087
0.0,1.0,0.0,0.7058823529411765,0.6864406779661016,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,0.0,0.0,1,3210
0.0,0.0,0.0,0.11764705882352944,0.09322033898305082,-1.8551889713208807,-0.9043871280941742,-0.36407204785969294,2.0,1.0,0,10208
0.0,1.0,0.0,0.2941176470588235,0.2796610169491526,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1,7229
0.0,1.0,0.0,0.7647058823529412,0.7372881355932204,-1.0667571493414434,-1.7865974210702191,2.9929684661495157,0.0,0.0,1,3502
1.0,0.0,0.0,0.823529411764706,0.8220338983050848,0.0015126067329069301,-0.02469225372159061,-0.36407204785969294,1.0,1.0,0,6116
0.0,0.0,0.0,0.17647058823529405,0.14406779661016955,-1.0667571493414434,-0.9043871280941742,2.6493404848361166,0.0,0.0,1,4441
0.0,0.0,0.0,0.17647058823529405,0.1694915254237288,1.0103838653068524,1.0095684946591603,-0.36407204785969294,2.0,2.0,0,11228
0.0,1.0,0.0,0.8823529411764705,0.8983050847457628,1.0103838653068524,1.0095684946591603,-0.36407204785969294,1.0,0.0,1,9564
